metric,split,model,origin,train_end,date,lead_day,actual,forecast,residual
orders,development,seasonal7,2026-08-22,2026-08-21,2026-08-26,5,9,5,4
orders,development,seasonal7,2026-08-22,2026-08-21,2026-08-27,6,10,6,4
orders,development,seasonal7,2026-08-22,2026-08-21,2026-08-28,7,6,3,3
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-23,1,39,5,34
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-24,2,19,3,16
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-25,3,15,6,9
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-26,4,9,5,4
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-27,5,10,6,4
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-28,6,6,3,3
orders,development,seasonal7,2026-08-23,2026-08-22,2026-08-29,7,10,26,-16
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-24,1,19,3,16
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-25,2,15,6,9
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-26,3,9,5,4
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-27,4,10,6,4
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-28,5,6,3,3
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-29,6,10,26,-16
orders,development,seasonal7,2026-08-24,2026-08-23,2026-08-30,7,19,39,-20
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-25,1,15,6,9
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-26,2,9,5,4
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-27,3,10,6,4
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-28,4,6,3,3
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-29,5,10,26,-16
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-30,6,19,39,-20
orders,development,seasonal7,2026-08-25,2026-08-24,2026-08-31,7,19,19,0
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-26,1,9,5,4
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-27,2,10,6,4
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-28,3,6,3,3
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-29,4,10,26,-16
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-30,5,19,39,-20
orders,development,seasonal7,2026-08-26,2026-08-25,2026-08-31,6,19,19,0
orders,development,seasonal7,2026-08-26,2026-08-25,2026-09-01,7,19,15,4
orders,development,seasonal7,2026-08-27,2026-08-26,2026-08-27,1,10,6,4
orders,development,seasonal7,2026-08-27,2026-08-26,2026-08-28,2,6,3,3
orders,development,seasonal7,2026-08-27,2026-08-26,2026-08-29,3,10,26,-16
orders,development,seasonal7,2026-08-27,2026-08-26,2026-08-30,4,19,39,-20
orders,development,seasonal7,2026-08-27,2026-08-26,2026-08-31,5,19,19,0
orders,development,seasonal7,2026-08-27,2026-08-26,2026-09-01,6,19,15,4
orders,development,seasonal7,2026-08-27,2026-08-26,2026-09-02,7,23,9,14
orders,development,seasonal7,2026-08-28,2026-08-27,2026-08-28,1,6,3,3
orders,development,seasonal7,2026-08-28,2026-08-27,2026-08-29,2,10,26,-16
orders,development,seasonal7,2026-08-28,2026-08-27,2026-08-30,3,19,39,-20
orders,development,seasonal7,2026-08-28,2026-08-27,2026-08-31,4,19,19,0
orders,development,seasonal7,2026-08-28,2026-08-27,2026-09-01,5,19,15,4
orders,development,seasonal7,2026-08-28,2026-08-27,2026-09-02,6,23,9,14
orders,development,seasonal7,2026-08-28,2026-08-27,2026-09-03,7,20,10,10
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-18,1,6,12.392857142857142,-6.392857142857142
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-19,2,5,12.642857142857142,-7.642857142857142
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-20,3,6,11.642857142857142,-5.642857142857142
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-21,4,3,11.142857142857142,-8.142857142857142
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-22,5,26,17.642857142857142,8.357142857142858
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-23,6,39,25.892857142857142,13.107142857142858
orders,development,weekday_shrunk,2026-08-18,2026-08-17,2026-08-24,7,19,15.642857142857142,3.3571428571428577
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-19,1,5,12.333333333333332,-7.333333333333332
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-20,2,6,11.333333333333332,-5.333333333333332
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-21,3,3,10.833333333333332,-7.833333333333332
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-22,4,26,17.333333333333332,8.666666666666668
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-23,5,39,25.583333333333332,13.416666666666668
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-24,6,19,15.333333333333332,3.666666666666668
orders,development,weekday_shrunk,2026-08-19,2026-08-18,2026-08-25,7,15,11.5,3.5
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-20,1,6,11.03125,-5.03125
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-21,2,3,10.53125,-7.53125
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-22,3,26,17.03125,8.96875
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-23,4,39,25.28125,13.71875
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-24,5,19,15.03125,3.96875
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-25,6,15,11.197916666666668,3.802083333333332
orders,development,weekday_shrunk,2026-08-20,2026-08-19,2026-08-26,7,9,11.197916666666668,-2.197916666666668
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-21,1,3,10.294117647058822,-7.2941176470588225
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-22,2,26,16.794117647058822,9.205882352941178
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-23,3,39,25.044117647058822,13.955882352941178
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-24,4,19,14.794117647058822,4.2058823529411775
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-25,5,15,10.96078431372549,4.03921568627451
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-26,6,9,10.96078431372549,-1.9607843137254903
orders,development,weekday_shrunk,2026-08-21,2026-08-20,2026-08-27,7,10,10.46078431372549,-0.46078431372549034
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-22,1,26,16.5,9.5
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-23,2,39,24.75,14.25
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-24,3,19,14.5,4.5
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-25,4,15,10.666666666666668,4.333333333333332
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-26,5,9,10.666666666666668,-1.6666666666666679
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-27,6,10,10.166666666666666,-0.16666666666666607
orders,development,weekday_shrunk,2026-08-22,2026-08-21,2026-08-28,7,6,9.333333333333334,-3.333333333333334
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-23,1,39,25.092105263157894,13.907894736842106
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-24,2,19,14.842105263157894,4.157894736842106
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-25,3,15,11.008771929824562,3.9912280701754383
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-26,4,9,11.008771929824562,-2.0087719298245617
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-27,5,10,10.508771929824562,-0.5087719298245617
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-28,6,6,9.675438596491228,-3.6754385964912277
orders,development,weekday_shrunk,2026-08-23,2026-08-22,2026-08-29,7,10,17.842105263157894,-7.842105263157894
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-24,1,19,15.475,3.5250000000000004
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-25,2,15,11.641666666666666,3.3583333333333343
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-26,3,9,11.641666666666666,-2.6416666666666657
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-27,4,10,11.141666666666666,-1.1416666666666657
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-28,5,6,10.308333333333334,-4.308333333333334
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-29,6,10,18.475,-8.475000000000001
orders,development,weekday_shrunk,2026-08-24,2026-08-23,2026-08-30,7,19,26.141666666666666,-7.141666666666666
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-25,1,15,11.738095238095237,3.2619047619047628
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-26,2,9,11.738095238095237,-2.7380952380952372
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-27,3,10,11.238095238095237,-1.2380952380952372
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-28,4,6,10.404761904761905,-4.404761904761905
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-29,5,10,18.57142857142857,-8.57142857142857
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-30,6,19,26.23809523809524,-7.238095238095241
orders,development,weekday_shrunk,2026-08-25,2026-08-24,2026-08-31,7,19,16.07142857142857,2.9285714285714306
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-26,1,9,11.734848484848484,-2.7348484848484844
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-27,2,10,11.234848484848484,-1.2348484848484844
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-28,3,6,10.401515151515152,-4.401515151515152
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-29,4,10,18.56818181818182,-8.56818181818182
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-30,5,19,26.234848484848484,-7.234848484848484
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-08-31,6,19,16.06818181818182,2.93181818181818
orders,development,weekday_shrunk,2026-08-26,2026-08-25,2026-09-01,7,19,12.568181818181818,6.431818181818182
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-08-27,1,10,11.101449275362318,-1.1014492753623184
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-08-28,2,6,10.268115942028986,-4.268115942028986
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-08-29,3,10,18.434782608695652,-8.434782608695652
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-08-30,4,19,26.10144927536232,-7.10144927536232
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-08-31,5,19,15.934782608695652,3.0652173913043477
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-09-01,6,19,12.434782608695652,6.565217391304348
orders,development,weekday_shrunk,2026-08-27,2026-08-26,2026-09-02,7,23,11.684782608695652,11.315217391304348
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-08-28,1,6,10.166666666666666,-4.166666666666666
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-08-29,2,10,18.333333333333332,-8.333333333333332
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-08-30,3,19,26.0,-7.0
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-08-31,4,19,15.833333333333332,3.166666666666668
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-09-01,5,19,12.333333333333332,6.666666666666668
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-09-02,6,23,11.583333333333332,11.416666666666668
orders,development,weekday_shrunk,2026-08-28,2026-08-27,2026-09-03,7,20,11.333333333333332,8.666666666666668
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-18,1,6,7.235889699999998,-1.2358896999999978
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-19,2,5,7.235889699999998,-2.2358896999999978
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-20,3,6,7.235889699999998,-1.2358896999999978
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-21,4,3,7.235889699999998,-4.235889699999998
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-22,5,26,7.235889699999998,18.764110300000002
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-23,6,39,7.235889699999998,31.764110300000002
orders,development,ewma03,2026-08-18,2026-08-17,2026-08-24,7,19,7.235889699999998,11.764110300000002
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-19,1,5,6.865122789999998,-1.8651227899999983
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-20,2,6,6.865122789999998,-0.8651227899999983
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-21,3,3,6.865122789999998,-3.8651227899999983
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-22,4,26,6.865122789999998,19.134877210000003
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-23,5,39,6.865122789999998,32.13487721
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-24,6,19,6.865122789999998,12.134877210000003
orders,development,ewma03,2026-08-19,2026-08-18,2026-08-25,7,15,6.865122789999998,8.134877210000003
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-20,1,6,6.305585952999999,-0.3055859529999987
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-21,2,3,6.305585952999999,-3.3055859529999987
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-22,3,26,6.305585952999999,19.694414047000002
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-23,4,39,6.305585952999999,32.694414047
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-24,5,19,6.305585952999999,12.694414047000002
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-25,6,15,6.305585952999999,8.694414047000002
orders,development,ewma03,2026-08-20,2026-08-19,2026-08-26,7,9,6.305585952999999,2.6944140470000013
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-21,1,3,6.213910167099999,-3.213910167099999
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-22,2,26,6.213910167099999,19.7860898329
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-23,3,39,6.213910167099999,32.786089832900004
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-24,4,19,6.213910167099999,12.7860898329
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-25,5,15,6.213910167099999,8.7860898329
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-26,6,9,6.213910167099999,2.786089832900001
orders,development,ewma03,2026-08-21,2026-08-20,2026-08-27,7,10,6.213910167099999,3.786089832900001
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-22,1,26,5.24973711697,20.75026288303
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-23,2,39,5.24973711697,33.750262883030004
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-24,3,19,5.24973711697,13.75026288303
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-25,4,15,5.24973711697,9.75026288303
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-26,5,9,5.24973711697,3.7502628830300004
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-27,6,10,5.24973711697,4.75026288303
orders,development,ewma03,2026-08-22,2026-08-21,2026-08-28,7,6,5.24973711697,0.7502628830300004
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-23,1,39,11.474815981878999,27.525184018121003
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-24,2,19,11.474815981878999,7.525184018121001
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-25,3,15,11.474815981878999,3.525184018121001
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-26,4,9,11.474815981878999,-2.474815981878999
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-27,5,10,11.474815981878999,-1.474815981878999
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-28,6,6,11.474815981878999,-5.474815981878999
orders,development,ewma03,2026-08-23,2026-08-22,2026-08-29,7,10,11.474815981878999,-1.474815981878999
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-24,1,19,19.732371187315298,-0.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-25,2,15,19.732371187315298,-4.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-26,3,9,19.732371187315298,-10.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-27,4,10,19.732371187315298,-9.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-28,5,6,19.732371187315298,-13.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-29,6,10,19.732371187315298,-9.732371187315298
orders,development,ewma03,2026-08-24,2026-08-23,2026-08-30,7,19,19.732371187315298,-0.732371187315298
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-25,1,15,19.512659831120708,-4.512659831120708
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-26,2,9,19.512659831120708,-10.512659831120708
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-27,3,10,19.512659831120708,-9.512659831120708
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-28,4,6,19.512659831120708,-13.512659831120708
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-29,5,10,19.512659831120708,-9.512659831120708
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-30,6,19,19.512659831120708,-0.5126598311207076
orders,development,ewma03,2026-08-25,2026-08-24,2026-08-31,7,19,19.512659831120708,-0.5126598311207076
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-26,1,9,18.158861881784496,-9.158861881784496
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-27,2,10,18.158861881784496,-8.158861881784496
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-28,3,6,18.158861881784496,-12.158861881784496
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-29,4,10,18.158861881784496,-8.158861881784496
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-30,5,19,18.158861881784496,0.841138118215504
orders,development,ewma03,2026-08-26,2026-08-25,2026-08-31,6,19,18.158861881784496,0.841138118215504
orders,development,ewma03,2026-08-26,2026-08-25,2026-09-01,7,19,18.158861881784496,0.841138118215504
orders,development,ewma03,2026-08-27,2026-08-26,2026-08-27,1,10,15.411203317249146,-5.4112033172491465
orders,development,ewma03,2026-08-27,2026-08-26,2026-08-28,2,6,15.411203317249146,-9.411203317249146
orders,development,ewma03,2026-08-27,2026-08-26,2026-08-29,3,10,15.411203317249146,-5.4112033172491465
orders,development,ewma03,2026-08-27,2026-08-26,2026-08-30,4,19,15.411203317249146,3.5887966827508535
orders,development,ewma03,2026-08-27,2026-08-26,2026-08-31,5,19,15.411203317249146,3.5887966827508535
orders,development,ewma03,2026-08-27,2026-08-26,2026-09-01,6,19,15.411203317249146,3.5887966827508535
orders,development,ewma03,2026-08-27,2026-08-26,2026-09-02,7,23,15.411203317249146,7.5887966827508535
orders,development,ewma03,2026-08-28,2026-08-27,2026-08-28,1,6,13.787842322074402,-7.787842322074402
orders,development,ewma03,2026-08-28,2026-08-27,2026-08-29,2,10,13.787842322074402,-3.787842322074402
orders,development,ewma03,2026-08-28,2026-08-27,2026-08-30,3,19,13.787842322074402,5.212157677925598
orders,development,ewma03,2026-08-28,2026-08-27,2026-08-31,4,19,13.787842322074402,5.212157677925598
orders,development,ewma03,2026-08-28,2026-08-27,2026-09-01,5,19,13.787842322074402,5.212157677925598
orders,development,ewma03,2026-08-28,2026-08-27,2026-09-02,6,23,13.787842322074402,9.212157677925598
orders,development,ewma03,2026-08-28,2026-08-27,2026-09-03,7,20,13.787842322074402,6.212157677925598
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-04,1,26,16.571428571428573,9.428571428571427
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-05,2,49,16.571428571428573,32.42857142857143
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-06,3,45,16.571428571428573,28.428571428571427
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-07,4,17,16.571428571428573,0.42857142857142705
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-08,5,6,16.571428571428573,-10.571428571428573
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-09,6,16,16.571428571428573,-0.571428571428573
orders,holdout,mean7,2026-09-04,2026-09-03,2026-09-10,7,1,16.571428571428573,-15.571428571428573
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-04,1,26,16.928571428571427,9.071428571428573
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-05,2,49,16.928571428571427,32.07142857142857
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-06,3,45,16.928571428571427,28.071428571428573
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-07,4,17,16.928571428571427,0.07142857142857295
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-08,5,6,16.928571428571427,-10.928571428571427
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-09,6,16,16.928571428571427,-0.928571428571427
orders,holdout,mean14,2026-09-04,2026-09-03,2026-09-10,7,1,16.928571428571427,-15.928571428571427
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-04,1,26,15.096774193548388,10.903225806451612
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-05,2,49,15.096774193548388,33.903225806451616
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-06,3,45,15.096774193548388,29.903225806451612
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-07,4,17,15.096774193548388,1.903225806451612
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-08,5,6,15.096774193548388,-9.096774193548388
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-09,6,16,15.096774193548388,0.9032258064516121
orders,holdout,mean_all,2026-09-04,2026-09-03,2026-09-10,7,1,15.096774193548388,-14.096774193548388
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-04,1,26,6,20
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-05,2,49,10,39
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-06,3,45,19,26
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-07,4,17,19,-2
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-08,5,6,19,-13
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-09,6,16,23,-7
orders,holdout,seasonal7,2026-09-04,2026-09-03,2026-09-10,7,1,20,-19
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-04,1,26,10.423387096774194,15.576612903225806
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-05,2,49,17.048387096774192,31.951612903225808
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-06,3,45,23.923387096774192,21.076612903225808
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-07,4,17,16.298387096774192,0.7016129032258078
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-08,5,6,13.448387096774194,-7.448387096774194
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-09,6,16,13.248387096774195,2.751612903225805
orders,holdout,weekday_shrunk,2026-09-04,2026-09-03,2026-09-10,7,1,12.748387096774195,-11.748387096774195
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-04,1,26,18.798136302944812,7.201863697055188
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-05,2,49,18.798136302944812,30.201863697055188
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-06,3,45,18.798136302944812,26.201863697055188
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-07,4,17,18.798136302944812,-1.7981363029448119
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-08,5,6,18.798136302944812,-12.798136302944812
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-09,6,16,18.798136302944812,-2.798136302944812
orders,holdout,ewma03,2026-09-04,2026-09-03,2026-09-10,7,1,18.798136302944812,-17.798136302944812
